rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,x_pos,y_pos,,,,,,,,,
-66,-51,-74,-69,-69,-63,-66,-56,1.5,1,,,,,,,,,
-50,-48,-66,-59,-66,-70,-64,-58,1.5,1,,,,,,,,,
-50,-50,-64,-69,-67,-69,-67,-59,1.5,1,,,,,,,,,
-61,-50,-67,-66,-59,-61,-66,-61,1.5,1,,,,,,,,,
-52,-48,-65,-59,-61,-58,-65,-61,1.5,1,,,,,,,,,
-50,-51,-61,-70,-65,-70,-67,-60,1.5,1,,,,,,,,,
-62,-50,-70,-58,-80,-62,-66,-61,1.5,1,,,,,,,,,
-50,-47,-63,-71,-63,-58,-63,-62,1.5,1,,,,,,,,,
-52,-51,-62,-70,-67,-69,-66,-61,1.5,1,,,,,,,,,
-50,-50,-69,-59,-73,-63,-65,-57,1.5,1,,,,,,,,,
-52,-47,-63,-70,-61,-58,-62,-58,1.5,1,,,,,,,,,
-52,-51,-63,-67,-69,-72,-66,-59,1.5,1,,,,,,,,,
-50,-47,-63,-71,-62,-58,-62,-60,1.5,1,,,,,,,,,
-52,-52,-63,-70,-69,-72,-66,-59,1.5,1,,,,,,,,,
-61,-51,-72,-59,-79,-62,-65,-62,1.5,1,,,,,,,,,
-50,-47,-72,-70,-62,-58,-64,-60,1.5,1,,,,,,,,,
-52,-54,-63,-69,-69,-74,-62,-58,1.5,1,,,,,,,,,
-61,-51,-73,-59,-69,-58,-65,-58,1.5,1,,,,,,,,,
-50,-47,-63,-70,-62,-75,-65,-63,1.5,1,,,,,,,,,
-50,-52,-62,-70,-69,-62,-62,-58,1.5,1,,,,,,,,,
-62,-51,-73,-58,-70,-58,-65,-63,1.5,1,,,,,,,,,
-52,-47,-63,-71,-76,-75,-63,-63,1.5,1,,,,,,,,,
-61,-52,-62,-72,-62,-63,-66,-59,1.5,1,,,,,,,,,
-50,-51,-73,-59,-66,-57,-66,-57,1.5,1,,,,,,,,,
-51,-47,-72,-70,-74,-79,-63,-62,1.5,1,,,,,,,,,
-62,-51,-63,-71,-66,-63,-67,-59,1.5,1,,,,,,,,,
-50,-51,-70,-70,-70,-57,-68,-58,1.5,1,,,,,,,,,
-62,-62,-74,-65,-65,-60,-45,-55,0,3.5,,,,,,,,,
-68,-75,-65,-71,-60,-63,-44,-53,0,3.5,,,,,,,,,
-60,-64,-62,-66,-62,-58,-49,-52,0,3.5,,,,,,,,,
-67,-63,-71,-67,-64,-60,-53,-55,0,3.5,,,,,,,,,
-67,-68,-73,-63,-67,-63,-53,-53,0,3.5,,,,,,,,,
-59,-63,-65,-70,-64,-55,-46,-51,0,3.5,,,,,,,,,
-58,-62,-71,-71,-72,-62,-46,-53,0,3.5,,,,,,,,,
-64,-71,-72,-65,-67,-65,-49,-51,0,3.5,,,,,,,,,
-67,-62,-72,-69,-69,-67,-48,-53,0,3.5,,,,,,,,,
-66,-68,-73,-69,-68,-63,-53,-52,0,3.5,,,,,,,,,
-67,-63,-73,-71,-68,-62,-46,-54,0,3.5,,,,,,,,,
-70,-66,-72,-63,-64,-55,-53,-53,0,3.5,,,,,,,,,
-60,-65,-66,-72,-63,-67,-48,-52,0,3.5,,,,,,,,,
-59,-62,-72,-71,-68,-63,-46,-53,0,3.5,,,,,,,,,
-66,-66,-71,-62,-65,-54,-53,-53,0,3.5,,,,,,,,,
-69,-65,-66,-71,-69,-62,-46,-54,0,3.5,,,,,,,,,
-66,-62,-72,-71,-64,-54,-50,-52,0,3.5,,,,,,,,,
-69,-64,-72,-71,-69,-62,-46,-54,0,3.5,,,,,,,,,
-60,-62,-72,-62,-69,-60,-46,-53,0,3.5,,,,,,,,,
-69,-64,-72,-71,-69,-62,-48,-54,0,3.5,,,,,,,,,
-60,-62,-72,-62,-64,-63,-53,-53,0,3.5,,,,,,,,,
-66,-66,-65,-62,-64,-54,-50,-52,0,3.5,,,,,,,,,
-69,-61,-73,-68,-67,-62,-46,-52,0,3.5,,,,,,,,,
-60,-62,-73,-62,-65,-63,-53,-54,0,3.5,,,,,,,,,
-67,-66,-72,-73,-63,-55,-50,-54,0,3.5,,,,,,,,,
-69,-64,-72,-72,-68,-63,-46,-52,0,3.5,,,,,,,,,
-59,-66,-72,-62,-67,-63,-53,-54,0,3.5,,,,,,,,,
-67,-65,-70,-75,-63,-63,-50,-52,0,3.5,,,,,,,,,
-68,-62,-71,-70,-68,-63,-46,-54,0,3.5,,,,,,,,,
-60,-65,-71,-62,-69,-63,-50,-54,0,3.5,,,,,,,,,
-66,-65,-70,-69,-69,-55,-50,-55,0,3.5,,,,,,,,,
-60,-65,-71,-62,-63,-63,-50,-54,0,3.5,,,,,,,,,
-69,-67,-69,-71,-62,-55,-46,-54,0,3.5,,,,,,,,,
-66,-63,-71,-70,-62,-63,-53,-54,0,3.5,,,,,,,,,
-60,-65,-71,-62,-64,-63,-50,-54,0,3.5,,,,,,,,,
-68,-66,-69,-71,-63,-55,-46,-52,0,3.5,,,,,,,,,
-65,-65,-71,-71,-68,-63,-53,-54,0,3.5,,,,,,,,,
-60,-66,-71,-62,-63,-63,-50,-54,0,3.5,,,,,,,,,
-65,-63,-71,-70,-68,-63,-53,-54,0,3.5,,,,,,,,,
-60,-68,-71,-62,-63,-63,-50,-54,0,3.5,,,,,,,,,
-65,-62,-72,-68,-64,-62,-53,-54,0,3.5,,,,,,,,,
-60,-65,-73,-62,-62,-63,-50,-54,0,3.5,,,,,,,,,
-68,-68,-65,-77,-62,-54,-47,-54,0,3.5,,,,,,,,,
-60,-62,-66,-65,-63,-54,-50,-55,0,3.5,,,,,,,,,
-69,-69,-65,-65,-61,-62,-46,-54,0,3.5,,,,,,,,,
-65,-68,-74,-72,-69,-61,-53,-52,0,3.5,,,,,,,,,
-59,-66,-65,-64,-64,-62,-50,-53,0,3.5,,,,,,,,,
-67,-66,-64,-73,-64,-54,-46,-53,0,3.5,,,,,,,,,
-69,-62,-70,-64,-62,-61,-50,-53,0,3.5,,,,,,,,,
-64,-64,-63,-71,-62,-55,-46,-53,0,3.5,,,,,,,,,
-64,-68,-71,-68,-66,-65,-54,-54,0,3.5,,,,,,,,,
-59,-63,-70,-63,-63,-62,-50,-55,0,3.5,,,,,,,,,
-64,-63,-64,-72,-67,-55,-45,-54,0,3.5,,,,,,,,,
-58,-62,-71,-69,-66,-63,-54,-52,0,3.5,,,,,,,,,
-58,-65,-72,-69,-63,-62,-50,-55,0,3.5,,,,,,,,,
-64,-65,-71,-68,-67,-62,-46,-54,0,3.5,,,,,,,,,
-58,-65,-64,-68,-63,-55,-48,-55,0,3.5,,,,,,,,,
-69,-69,-64,-63,-63,-63,-54,-54,0,3.5,,,,,,,,,
-64,-63,-72,-70,-66,-62,-50,-55,0,3.5,,,,,,,,,
-58,-63,-64,-68,-63,-55,-48,-54,0,3.5,,,,,,,,,
-57,-68,-71,-64,-66,-55,-48,-53,0,3.5,,,,,,,,,
-69,-67,-72,-71,-67,-64,-47,-54,0,3.5,,,,,,,,,
-65,-63,-74,-67,-62,-62,-54,-54,0,3.5,,,,,,,,,
-58,-67,-64,-67,-64,-63,-50,-57,0,3.5,,,,,,,,,
-69,-64,-71,-71,-67,-63,-46,-53,0,3.5,,,,,,,,,
-64,-64,-77,-72,-64,-62,-54,-52,0,3.5,,,,,,,,,
-58,-64,-64,-65,-64,-62,-50,-53,0,3.5,,,,,,,,,
-68,-66,-70,-70,-65,-62,-48,-50,0,3.5,,,,,,,,,
-65,-63,-82,-68,-65,-60,-53,-52,0,3.5,,,,,,,,,
-65,-64,-82,-68,-68,-61,-50,-55,0,3.5,,,,,,,,,
-65,-65,-70,-68,-64,-63,-53,-53,0,3.5,,,,,,,,,
-59,-64,-65,-68,-67,-61,-50,-54,0,3.5,,,,,,,,,
-69,-63,-70,-71,-67,-54,-45,-52,0,3.5,,,,,,,,,
-65,-63,-81,-67,-65,-63,-48,-53,0,3.5,,,,,,,,,
-60,-66,-65,-68,-65,-61,-49,-55,0,3.5,,,,,,,,,
-69,-63,-70,-71,-67,-62,-49,-52,0,3.5,,,,,,,,,
-64,-64,-71,-68,-64,-62,-45,-53,0,3.5,,,,,,,,,
-56,-65,-64,-69,-67,-61,-50,-53,0,3.5,,,,,,,,,
-69,-63,-65,-69,-66,-54,-45,-50,0,3.5,,,,,,,,,
-69,-63,-72,-70,-63,-63,-45,-53,0,3.5,,,,,,,,,
-64,-67,-75,-64,-65,-60,-49,-53,0,3.5,,,,,,,,,
-59,-64,-65,-67,-65,-54,-49,-52,0,3.5,,,,,,,,,
-69,-64,-71,-67,-63,-54,-53,-53,0,3.5,,,,,,,,,
-64,-66,-78,-64,-64,-63,-49,-51,0,3.5,,,,,,,,,
-68,-65,-70,-69,-64,-65,-50,-53,0,3.5,,,,,,,,,
-59,-65,-75,-64,-63,-65,-45,-52,0,3.5,,,,,,,,,
-69,-63,-65,-65,-65,-60,-56,-54,0,3.5,,,,,,,,,
-64,-65,-72,-68,-65,-55,-49,-53,0,3.5,,,,,,,,,
-64,-65,-64,-64,-64,-64,-45,-53,0,3.5,,,,,,,,,
-59,-63,-64,-64,-63,-60,-53,-54,0,3.5,,,,,,,,,
-69,-63,-71,-70,-64,-54,-49,-52,0,3.5,,,,,,,,,
-64,-65,-76,-70,-64,-54,-45,-51,0,3.5,,,,,,,,,
-69,-63,-65,-64,-64,-54,-53,-53,0,3.5,,,,,,,,,
-69,-64,-74,-70,-64,-65,-53,-53,0,3.5,,,,,,,,,
-59,-63,-71,-64,-64,-52,-53,-51,0,3.5,,,,,,,,,
-69,-64,-71,-70,-63,-63,-49,-53,0,3.5,,,,,,,,,
-65,-66,-65,-69,-63,-60,-45,-52,0,3.5,,,,,,,,,
-59,-62,-71,-69,-64,-54,-53,-54,0,3.5,,,,,,,,,
-69,-64,-75,-69,-64,-63,-50,-53,0,3.5,,,,,,,,,
-65,-66,-65,-64,-65,-60,-45,-53,0,3.5,,,,,,,,,
-59,-64,-71,-70,-64,-54,-56,-54,0,3.5,,,,,,,,,
-69,-66,-75,-71,-64,-63,-50,-53,0,3.5,,,,,,,,,
-59,-66,-65,-72,-64,-60,-45,-53,0,3.5,,,,,,,,,
-69,-63,-65,-65,-63,-55,-53,-54,0,3.5,,,,,,,,,
-69,-65,-71,-70,-63,-63,-50,-53,0,3.5,,,,,,,,,
-64,-67,-65,-70,-64,-60,-44,-53,0,3.5,,,,,,,,,
-59,-62,-65,-64,-64,-54,-53,-54,0,3.5,,,,,,,,,
-69,-65,-71,-71,-64,-64,-50,-53,0,3.5,,,,,,,,,
-58,-65,-71,-64,-63,-54,-53,-54,0,3.5,,,,,,,,,
-69,-64,-74,-71,-64,-64,-50,-54,0,3.5,,,,,,,,,
-64,-63,-65,-70,-64,-60,-44,-54,0,3.5,,,,,,,,,
-59,-64,-72,-64,-64,-54,-53,-51,0,3.5,,,,,,,,,
-58,-67,-73,-68,-64,-62,-49,-53,0,3.5,,,,,,,,,
-65,-67,-65,-68,-64,-61,-53,-53,0,3.5,,,,,,,,,
-58,-64,-72,-64,-64,-64,-49,-51,0,3.5,,,,,,,,,
-71,-66,-73,-71,-65,-64,-48,-54,0,3.5,,,,,,,,,
-65,-65,-64,-71,-62,-60,-45,-52,0,3.5,,,,,,,,,
-58,-63,-73,-64,-64,-64,-53,-54,0,3.5,,,,,,,,,
-71,-64,-73,-71,-65,-60,-49,-53,0,3.5,,,,,,,,,
-65,-64,-64,-71,-63,-55,-44,-53,0,3.5,,,,,,,,,
-65,-68,-72,-64,-63,-64,-53,-55,0,3.5,,,,,,,,,
-71,-64,-74,-71,-65,-60,-49,-54,0,3.5,,,,,,,,,
-65,-65,-73,-71,-65,-54,-44,-53,0,3.5,,,,,,,,,
-65,-65,-73,-71,-63,-64,-53,-55,0,3.5,,,,,,,,,
-58,-64,-74,-70,-63,-60,-49,-55,0,3.5,,,,,,,,,
-65,-65,-73,-70,-65,-55,-42,-54,0,3.5,,,,,,,,,
-65,-62,-73,-72,-63,-63,-53,-53,0,3.5,,,,,,,,,
-59,-64,-74,-68,-65,-61,-53,-58,0,3.5,,,,,,,,,
-65,-67,-70,-69,-65,-55,-46,-55,0,3.5,,,,,,,,,
-65,-63,-75,-70,-60,-61,-48,-56,0,3.5,,,,,,,,,
-70,-63,-75,-64,-65,-54,-53,-55,0,3.5,,,,,,,,,
-64,-67,-69,-68,-65,-63,-51,-54,0,3.5,,,,,,,,,
-58,-66,-69,-63,-64,-63,-53,-57,0,3.5,,,,,,,,,
-70,-64,-74,-68,-65,-54,-51,-55,0,3.5,,,,,,,,,
-61,-62,-70,-72,-63,-58,-46,-54,0,3.5,,,,,,,,,
-66,-65,-77,-70,-64,-52,-49,-54,0,3.5,,,,,,,,,
-66,-65,-66,-71,-62,-62,-48,-52,0,3.5,,,,,,,,,
-60,-69,-66,-66,-68,-62,-53,-55,0,3.5,,,,,,,,,
-64,-59,-71,-73,-61,-62,-52,-55,0,3.5,,,,,,,,,
-69,-66,-74,-66,-68,-55,-48,-56,0,3.5,,,,,,,,,
-65,-65,-66,-70,-65,-55,-48,-54,0,3.5,,,,,,,,,
-59,-63,-70,-73,-62,-62,-49,-55,0,3.5,,,,,,,,,
-70,-63,-74,-65,-69,-55,-46,-56,0,3.5,,,,,,,,,
-65,-63,-71,-65,-64,-62,-49,-55,0,3.5,,,,,,,,,
-69,-65,-75,-69,-70,-55,-41,-53,0,3.5,,,,,,,,,
-64,-63,-71,-73,-65,-63,-53,-55,0,3.5,,,,,,,,,
-59,-66,-74,-69,-70,-55,-48,-54,0,3.5,,,,,,,,,
-64,-65,-71,-66,-62,-62,-49,-53,0,3.5,,,,,,,,,
-59,-67,-74,-66,-70,-63,-46,-54,0,3.5,,,,,,,,,
-64,-65,-66,-70,-70,-55,-46,-54,0,3.5,,,,,,,,,
-64,-66,-74,-66,-61,-62,-49,-53,0,3.5,,,,,,,,,
-59,-66,-74,-70,-70,-55,-46,-56,0,3.5,,,,,,,,,
-65,-65,-71,-73,-65,-55,-41,-54,0,3.5,,,,,,,,,
-64,-65,-74,-64,-61,-63,-53,-55,0,3.5,,,,,,,,,
-70,-66,-66,-70,-71,-63,-46,-54,0,3.5,,,,,,,,,
-70,-66,-72,-72,-64,-55,-46,-54,0,3.5,,,,,,,,,
-70,-63,-75,-66,-61,-63,-52,-55,0,3.5,,,,,,,,,
-64,-66,-75,-68,-69,-62,-49,-54,0,3.5,,,,,,,,,
-59,-65,-71,-72,-64,-55,-48,-55,0,3.5,,,,,,,,,
-69,-65,-75,-66,-61,-63,-53,-56,0,3.5,,,,,,,,,
-69,-65,-75,-68,-69,-55,-46,-54,0,3.5,,,,,,,,,
-64,-65,-66,-72,-64,-63,-41,-55,0,3.5,,,,,,,,,
-59,-63,-71,-66,-61,-62,-49,-56,0,3.5,,,,,,,,,
-69,-66,-75,-68,-69,-55,-46,-55,0,3.5,,,,,,,,,
-64,-65,-66,-70,-63,-64,-48,-55,0,3.5,,,,,,,,,
-60,-64,-79,-62,-61,-61,-48,-57,0,3.5,,,,,,,,,
-70,-67,-65,-62,-63,-56,-48,-54,0,3.5,,,,,,,,,
-59,-65,-77,-62,-62,-63,-49,-56,0,3.5,,,,,,,,,
-67,-66,-66,-79,-65,-54,-49,-53,0,3.5,,,,,,,,,
-59,-65,-71,-82,-64,-54,-49,-55,0,3.5,,,,,,,,,
-58,-62,-73,-63,-61,-63,-49,-55,0,3.5,,,,,,,,,
-68,-66,-66,-75,-67,-54,-48,-54,0,3.5,,,,,,,,,
-64,-65,-70,-63,-61,-63,-49,-56,0,3.5,,,,,,,,,
-64,-65,-66,-73,-68,-55,-45,-53,0,3.5,,,,,,,,,
-58,-65,-70,-63,-63,-69,-48,-55,0,3.5,,,,,,,,,
-64,-65,-66,-76,-63,-55,-45,-53,0,3.5,,,,,,,,,
-58,-63,-79,-73,-61,-63,-53,-57,0,3.5,,,,,,,,,
-68,-67,-66,-63,-62,-63,-47,-55,0,3.5,,,,,,,,,
-69,-65,-70,-73,-63,-55,-48,-54,0,3.5,,,,,,,,,
-65,-63,-83,-70,-62,-62,-53,-55,0,3.5,,,,,,,,,
-70,-65,-66,-64,-66,-60,-49,-57,0,3.5,,,,,,,,,
-67,-64,-70,-72,-65,-53,-45,-53,0,3.5,,,,,,,,,
-64,-59,-84,-70,-61,-63,-52,-55,0,3.5,,,,,,,,,
-67,-66,-69,-74,-64,-54,-44,-53,0,3.5,,,,,,,,,
-61,-66,-81,-72,-63,-62,-51,-52,0,3.5,,,,,,,,,
-68,-72,-63,-66,-70,-65,-50,-53,0,3.5,,,,,,,,,
-66,-68,-70,-73,-62,-63,-46,-52,0,3.5,,,,,,,,,
-63,-67,-70,-66,-60,-64,-53,-55,0,3.5,,,,,,,,,
-64,-64,-63,-69,-71,-62,-49,-54,0,3.5,,,,,,,,,
-64,-65,-67,-73,-61,-57,-45,-52,0,3.5,,,,,,,,,
-61,-67,-74,-70,-61,-62,-49,-54,0,3.5,,,,,,,,,
-65,-66,-64,-71,-68,-56,-49,-55,0,3.5,,,,,,,,,
-65,-67,-67,-71,-62,-61,-52,-53,0,3.5,,,,,,,,,
-65,-62,-74,-70,-60,-62,-50,-54,0,3.5,,,,,,,,,
-65,-66,-64,-70,-68,-57,-45,-55,0,3.5,,,,,,,,,
-65,-66,-68,-70,-61,-57,-54,-53,0,3.5,,,,,,,,,
-62,-62,-73,-68,-59,-62,-49,-54,0,3.5,,,,,,,,,
-64,-67,-64,-72,-67,-55,-45,-55,0,3.5,,,,,,,,,
-64,-67,-70,-66,-61,-59,-53,-53,0,3.5,,,,,,,,,
-61,-65,-75,-66,-60,-65,-48,-52,0,3.5,,,,,,,,,
-64,-67,-65,-72,-66,-55,-45,-54,0,3.5,,,,,,,,,
-64,-65,-68,-68,-59,-60,-52,-53,0,3.5,,,,,,,,,
-61,-62,-73,-65,-59,-63,-50,-55,0,3.5,,,,,,,,,
-65,-66,-64,-74,-61,-61,-53,-54,0,3.5,,,,,,,,,
-65,-65,-69,-68,-60,-61,-49,-53,0,3.5,,,,,,,,,
-62,-63,-72,-66,-69,-61,-44,-53,0,3.5,,,,,,,,,
-66,-67,-65,-68,-62,-61,-53,-57,0,3.5,,,,,,,,,
-66,-66,-68,-68,-62,-61,-53,-57,0,3.5,,,,,,,,,
-65,-62,-78,-67,-60,-57,-47,-54,0,3.5,,,,,,,,,
-61,-67,-64,-75,-69,-61,-53,-54,0,3.5,,,,,,,,,
-65,-64,-75,-68,-62,-61,-53,-58,0,3.5,,,,,,,,,
-64,-66,-64,-66,-61,-63,-49,-54,0,3.5,,,,,,,,,
-62,-65,-69,-74,-62,-61,-46,-57,0,3.5,,,,,,,,,
-65,-65,-75,-68,-62,-61,-53,-54,0,3.5,,,,,,,,,
-64,-66,-75,-66,-71,-63,-49,-57,0,3.5,,,,,,,,,
-61,-65,-64,-73,-62,-61,-48,-57,0,3.5,,,,,,,,,
-65,-62,-69,-73,-62,-63,-49,-54,0,3.5,,,,,,,,,
-64,-65,-75,-66,-61,-57,-51,-54,0,3.5,,,,,,,,,
-64,-65,-64,-72,-63,-61,-47,-57,0,3.5,,,,,,,,,
-65,-65,-75,-66,-72,-57,-53,-54,0,3.5,,,,,,,,,
-64,-62,-64,-67,-61,-57,-47,-57,0,3.5,,,,,,,,,
-64,-62,-69,-73,-72,-64,-48,-54,0,3.5,,,,,,,,,
-62,-66,-69,-68,-72,-56,-52,-53,0,3.5,,,,,,,,,
-65,-63,-64,-67,-63,-61,-47,-57,0,3.5,,,,,,,,,
-61,-66,-69,-68,-60,-63,-53,-54,0,3.5,,,,,,,,,
-65,-67,-69,-66,-71,-57,-47,-54,0,3.5,,,,,,,,,
-64,-62,-74,-76,-62,-61,-48,-58,0,3.5,,,,,,,,,
-62,-66,-69,-69,-61,-63,-51,-54,0,3.5,,,,,,,,,
-64,-62,-63,-77,-63,-61,-56,-58,0,3.5,,,,,,,,,
-61,-65,-75,-66,-61,-56,-48,-54,0,3.5,,,,,,,,,
-64,-62,-65,-67,-62,-61,-52,-57,0,3.5,,,,,,,,,
-62,-67,-69,-75,-61,-61,-52,-53,0,3.5,,,,,,,,,
-61,-64,-73,-68,-73,-64,-44,-54,0,3.5,,,,,,,,,
-64,-62,-64,-68,-62,-57,-53,-57,0,3.5,,,,,,,,,
-61,-67,-69,-67,-62,-61,-49,-54,0,3.5,,,,,,,,,
-61,-66,-74,-66,-73,-64,-45,-54,0,3.5,,,,,,,,,
-64,-62,-69,-85,-61,-61,-56,-53,0,3.5,,,,,,,,,
-61,-67,-73,-67,-62,-61,-52,-54,0,3.5,,,,,,,,,
-64,-65,-64,-67,-61,-64,-46,-57,0,3.5,,,,,,,,,
-62,-67,-69,-67,-69,-62,-47,-54,0,3.5,,,,,,,,,
-62,-66,-64,-66,-59,-63,-45,-58,0,3.5,,,,,,,,,
-65,-63,-64,-76,-67,-56,-42,-57,0,3.5,,,,,,,,,
-63,-65,-69,-67,-61,-62,-49,-54,0,3.5,,,,,,,,,
-62,-66,-76,-70,-58,-56,-45,-57,0,3.5,,,,,,,,,
-64,-62,-64,-74,-64,-56,-51,-56,0,3.5,,,,,,,,,
-61,-66,-69,-66,-62,-61,-49,-54,0,3.5,,,,,,,,,
-64,-66,-71,-64,-59,-61,-45,-58,0,3.5,,,,,,,,,
-56,-62,-62,-67,-65,-64,-66,-62,0.5,1.5,,,,,,,,,
-55,-55,-57,-67,-70,-62,-60,-54,0.5,1.5,,,,,,,,,
-58,-62,-61,-65,-62,-64,-58,-61,0.5,1.5,,,,,,,,,
-58,-52,-57,-84,-68,-67,-71,-53,0.5,1.5,,,,,,,,,
-55,-55,-67,-64,-62,-66,-64,-52,0.5,1.5,,,,,,,,,
-58,-54,-56,-65,-71,-61,-72,-60,0.5,1.5,,,,,,,,,
-55,-57,-66,-62,-63,-63,-65,-52,0.5,1.5,,,,,,,,,
-55,-61,-56,-62,-65,-66,-67,-55,0.5,1.5,,,,,,,,,
-58,-55,-56,-72,-66,-66,-67,-55,0.5,1.5,,,,,,,,,
-56,-56,-63,-61,-62,-64,-65,-52,0.5,1.5,,,,,,,,,
-58,-55,-58,-76,-65,-60,-73,-57,0.5,1.5,,,,,,,,,
-55,-55,-65,-62,-64,-64,-73,-56,0.5,1.5,,,,,,,,,
-54,-56,-67,-83,-68,-60,-66,-56,0.5,1.5,,,,,,,,,
-55,-57,-69,-62,-67,-64,-82,-56,0.5,1.5,,,,,,,,,
-57,-59,-62,-62,-64,-65,-59,-55,0.5,1.5,,,,,,,,,
-56,-55,-68,-71,-67,-60,-61,-52,0.5,1.5,,,,,,,,,
-55,-63,-70,-65,-66,-67,-68,-56,0.5,1.5,,,,,,,,,
-55,-65,-62,-70,-67,-63,-58,-63,0.5,1.5,,,,,,,,,
-55,-54,-67,-71,-68,-61,-78,-51,0.5,1.5,,,,,,,,,
-58,-57,-62,-67,-64,-62,-69,-53,0.5,1.5,,,,,,,,,
-54,-55,-68,-71,-67,-63,-70,-53,0.5,1.5,,,,,,,,,
-57,-64,-64,-63,-63,-62,-60,-54,0.5,1.5,,,,,,,,,
-57,-54,-58,-70,-64,-64,-60,-61,0.5,1.5,,,,,,,,,
-55,-56,-66,-72,-65,-63,-79,-52,0.5,1.5,,,,,,,,,
-55,-63,-62,-63,-65,-63,-63,-53,0.5,1.5,,,,,,,,,
-54,-56,-69,-77,-65,-62,-60,-57,0.5,1.5,,,,,,,,,
-55,-55,-61,-69,-63,-64,-70,-53,0.5,1.5,,,,,,,,,
-55,-66,-59,-58,-64,-62,-63,-53,0.5,1.5,,,,,,,,,
-55,-57,-73,-77,-64,-64,-61,-57,0.5,1.5,,,,,,,,,
-55,-57,-61,-79,-67,-64,-76,-52,0.5,1.5,,,,,,,,,
-55,-55,-59,-81,-63,-63,-64,-58,0.5,1.5,,,,,,,,,
-55,-57,-71,-77,-67,-62,-64,-51,0.5,1.5,,,,,,,,,
-55,-67,-60,-63,-64,-62,-64,-56,0.5,1.5,,,,,,,,,
-61,-58,-58,-76,-64,-62,-62,-54,0.5,1.5,,,,,,,,,
-54,-58,-69,-74,-66,-62,-72,-53,0.5,1.5,,,,,,,,,
-61,-65,-61,-63,-65,-62,-63,-53,0.5,1.5,,,,,,,,,
-54,-54,-58,-74,-64,-63,-61,-58,0.5,1.5,,,,,,,,,
-54,-57,-70,-74,-67,-64,-72,-53,0.5,1.5,,,,,,,,,
-61,-63,-61,-63,-64,-62,-65,-53,0.5,1.5,,,,,,,,,
-54,-54,-61,-64,-64,-62,-61,-57,0.5,1.5,,,,,,,,,
-55,-58,-71,-74,-64,-64,-73,-53,0.5,1.5,,,,,,,,,
-61,-57,-61,-64,-67,-62,-62,-53,0.5,1.5,,,,,,,,,
-54,-62,-58,-74,-64,-64,-61,-53,0.5,1.5,,,,,,,,,
-54,-55,-71,-63,-64,-64,-72,-57,0.5,1.5,,,,,,,,,
-53,-58,-61,-63,-67,-62,-63,-53,0.5,1.5,,,,,,,,,
-60,-65,-58,-73,-68,-62,-61,-54,0.5,1.5,,,,,,,,,
-56,-63,-61,-63,-67,-64,-63,-54,0.5,1.5,,,,,,,,,
-61,-65,-58,-73,-68,-62,-61,-53,0.5,1.5,,,,,,,,,
-54,-58,-71,-73,-64,-64,-72,-52,0.5,1.5,,,,,,,,,
-55,-62,-70,-63,-67,-62,-62,-53,0.5,1.5,,,,,,,,,
-55,-64,-58,-73,-63,-62,-63,-57,0.5,1.5,,,,,,,,,
-54,-54,-70,-74,-64,-64,-61,-52,0.5,1.5,,,,,,,,,
-55,-65,-70,-62,-67,-62,-63,-53,0.5,1.5,,,,,,,,,
-61,-65,-58,-74,-64,-62,-61,-57,0.5,1.5,,,,,,,,,
-61,-62,-61,-63,-64,-62,-63,-57,0.5,1.5,,,,,,,,,
-54,-57,-69,-62,-64,-63,-62,-53,0.5,1.5,,,,,,,,,
-56,-65,-69,-65,-68,-62,-59,-53,0.5,1.5,,,,,,,,,
-61,-63,-61,-71,-68,-63,-63,-53,0.5,1.5,,,,,,,,,
-55,-54,-71,-62,-65,-62,-61,-53,0.5,1.5,,,,,,,,,
-55,-65,-61,-64,-68,-64,-72,-57,0.5,1.5,,,,,,,,,
-61,-65,-59,-64,-68,-61,-63,-58,0.5,1.5,,,,,,,,,
-54,-57,-71,-71,-65,-62,-59,-53,0.5,1.5,,,,,,,,,
-55,-63,-71,-64,-68,-64,-72,-53,0.5,1.5,,,,,,,,,
-61,-54,-61,-71,-63,-62,-62,-57,0.5,1.5,,,,,,,,,
-54,-57,-71,-71,-65,-63,-72,-53,0.5,1.5,,,,,,,,,
-56,-65,-71,-64,-69,-64,-72,-53,0.5,1.5,,,,,,,,,
-61,-54,-59,-69,-64,-61,-61,-58,0.5,1.5,,,,,,,,,
-61,-58,-56,-69,-69,-62,-72,-53,0.5,1.5,,,,,,,,,
-55,-63,-69,-62,-68,-64,-71,-54,0.5,1.5,,,,,,,,,
-61,-65,-61,-70,-63,-63,-63,-54,0.5,1.5,,,,,,,,,
-54,-55,-59,-69,-69,-63,-71,-52,0.5,1.5,,,,,,,,,
-55,-57,-70,-62,-69,-64,-71,-53,0.5,1.5,,,,,,,,,
-54,-57,-62,-70,-69,-62,-72,-53,0.5,1.5,,,,,,,,,
-56,-62,-69,-63,-64,-61,-62,-54,0.5,1.5,,,,,,,,,
-61,-63,-62,-65,-63,-63,-63,-53,0.5,1.5,,,,,,,,,
-56,-62,-57,-63,-69,-64,-70,-53,0.5,1.5,,,,,,,,,
-54,-58,-61,-70,-64,-63,-61,-53,0.5,1.5,,,,,,,,,
-55,-65,-58,-62,-68,-61,-71,-54,0.5,1.5,,,,,,,,,
-65,-55,-69,-65,-63,-63,-67,-54,0.5,1.5,,,,,,,,,
